t [s],P [Pa],T [K],D [kg/m^3],Hlv [J/kg],Volume [m^3],Mass [kg],X1 [m],X2 [m],V1 [m/s],V2 [m/s],dMdt [kg/s],dVolume/dt [m^3/s],covered percentage,bubble label
8.629200000000512,238251.4541040958,297.4783588056227,6.050879426248905,362161.04655001493,3.944077449913841e-8,2.38651370972159e-7,0.4855694939759464,0.5279192587293123,0.28531130745701283,0.4101607593574077,7.542822556556186e-7,1.2614682690914262e-7,0.9295055352131235,2.0
8.629600000000513,238247.18860720715,297.4777859501064,6.050776694753413,362161.628349826,3.949005788201315e-8,2.389455219069485e-7,0.485692523200347,0.5280952719839931,0.2874136193065167,0.40644098610833435,7.16556661179145e-7,1.2024708297934252e-7,0.9295936210321813,2.0
8.630000000000514,238242.1756289292,297.47711270796503,6.050655960693863,362162.31210365146,3.953697216552188e-8,2.3922461630110233e-7,0.4858164331904253,0.5282696146056579,0.2894686906878994,0.40259029489840575,6.790393664053945e-7,1.14265430711774e-7,0.9296772609115381,2.0
8.630400000000515,238236.82012404158,297.4763934645575,6.0505269771215895,362163.0425769851,3.958147022658257e-8,2.3948875340007284e-7,0.48594121608978236,0.528442228012542,0.29153348203477275,0.39859863057413575,6.419772695703358e-7,1.0813719304412153e-7,0.929756401904873,2.0
8.630800000000516,238231.84459337388,297.4757252516239,6.0504071449614205,362163.72122307913,3.962348191995718e-8,2.397381981167586e-7,0.4860668858000228,0.5286130608387896,0.2936513253655904,0.3944615589853864,6.047007850170278e-7,1.0181387202376577e-7,0.9298309660640867,2.0
8.631200000000517,238227.33422885608,297.4751195104261,6.050298516001131,362164.33642203314,3.966292132420158e-8,2.3997251402808646e-7,0.48619347136392377,0.5287820638972177,0.29584927594878685,0.3901809341131523,5.667925074398571e-7,9.526902884169841e-8,0.9299008531966705,2.0
8.631600000000518,238223.79228949535,297.47464382856447,6.0502132108803055,362164.81953096634,3.969969714303054e-8,2.401916321227105e-7,0.48632100951289214,0.528949179257742,0.2981355171403268,0.38575958677051275,5.270202268467872e-7,8.849496119548789e-8,0.929965935248738,2.0
8.632000000000518,238220.31139213475,297.4741763446331,6.050129375913163,362165.2943139704,3.9733717293157973e-8,2.403941302095639e-7,0.4864495363973773,0.529114350031746,0.30050046400899727,0.38119844553681714,4.865696179679161e-7,8.150304907884993e-8,0.9300260859985653,2.0
8.63240000000052,238218.32824833505,297.47391000875365,6.050081613288165,362165.5648082922,3.976489958229362e-8,2.405808878170848e-7,0.4865790812167273,0.5292775184573829,0.30292045277187396,0.376497762222703,4.4732678192253904e-7,7.43229742973162e-8,0.9300811881401597,2.0
8.63280000000052,238218.36076532915,297.4739143757805,6.050082396437121,362165.56037308066,3.9793175672595826e-8,2.407519916351019e-7,0.4867096596390563,0.5294386289837657,0.3053577840697602,0.37166822679783657,4.0821425387906254e-7,6.699884625533054e-8,0.9301311488219111,2.0
8.633200000000521,238220.71887553605,297.4742310695855,6.050139189864573,362165.2387345685,3.981849865929788e-8,2.4090745922018807e-7,0.4868412695872034,0.5295976306730963,0.3077681583439992,0.36672556937062883,3.683770214231687e-7,5.95870854513498e-8,0.9301759101027982,2.0
8.633600000000522,238224.92245513495,297.4747956096202,6.050240430125646,362164.665380073,3.9840845340956906e-8,2.4104669325224046e-7,0.4869738899058888,0.5297544792648992,0.3101086715132788,0.3616854912339967,3.2759279882003406e-7,5.2143967883054035e-8,0.9302154541377363,2.0
8.634000000000523,238230.81426641194,297.4755868788858,6.050382330260483,362163.86175630364,3.9860213833604324e-8,2.411695334592441e-7,0.48710748227621725,0.5299091345936293,0.31234237075445903,0.3565567706042537,2.8638235727902925e-7,4.4716658992900405e-8,0.9302497955452994,2.0
8.634400000000523,238238.11347012853,297.47656716071987,6.050558126453348,362162.8661688131,3.9876618668151227e-8,2.412757991380637e-7,0.487241994128301,0.5300615591786776,0.31444011799687405,0.3513462246349819,2.4312763626500615e-7,3.733685560347163e-8,0.9302789741879381,2.0
8.634800000000524,238245.15792688634,297.47751323008015,6.050727787244705,362161.90532797365,3.98900833180871e-8,2.413640355682561e-7,0.4873773628069493,0.5302117168651239,0.3163851820978901,0.34605343151267665,1.9948766285348817e-7,3.0023101321237417e-8,0.930303046099773,2.0
8.635200000000525,238252.95762109765,297.47856072770367,6.050915637399477,362160.84147521807,3.9900637149208216e-8,2.4143538926834647e-7,0.4875135216547357,0.5303595687384393,0.3181738164722554,0.3406715435612869,1.5785573051173065e-7,2.2780938610881112e-8,0.9303220669503929,2.0
8.635600000000526,238261.81646292962,297.4797504686749,6.051128996380502,362159.6331581946,3.9908308068975807e-8,2.414903201526655e-7,0.48765040389096,0.5305050754829632,0.3198099075658379,0.3352050180070087,1.1640992050478415e-7,1.5605389570018334e-8,0.9303360896435929,2.0
8.636000000000527,238271.25242509073,297.48101771680945,6.051356254899151,362158.3461238476,3.991312146086423e-8,2.415285172047503e-7,0.4877879465097004,0.5306482004960369,0.32130664118979296,0.3296574811050316,7.464291395570094e-8,8.485285883827e-9,0.9303451631180166,2.0
8.636400000000528,238281.20412462673,297.4823542283869,6.051595934590101,362156.98874461104,3.991509629768287e-8,2.4155003448383004e-7,0.48792609364923967,0.5307889071308256,0.32268354758316287,0.32402525358660306,3.296362119011009e-8,1.3997007021153736e-9,0.9303493224629037,2.0
8.636800000000528,238291.6359633211,297.48375522257277,6.05184717809532,362155.56587596517,3.9914241221425923e-8,2.415548881017024e-7,0.48806479875,0.5309271575075665,0.3239640523387965,0.31830407596487603,-8.668676159055528e-9,-5.6781622418554995e-9,0.9303485835433245,2.0
8.63720000000053,238302.58805781658,297.48522608702535,6.052110951595961,362154.07204613136,3.9910553767889384e-8,2.415430995429028e-7,0.48820402533791707,0.5310629124164111,0.32517068664988674,0.3124896864498455,-5.2016506992799314e-8,-1.2778583546924735e-8,0.930342941601096,2.0
8.63760000000053,238312.71062783815,297.48658554648034,6.052354746582498,362152.69136071997,3.9904018354588384e-8,2.4151327489610815e-7,0.48834374615543424,0.5311961308674052,0.32632468355884114,0.3065736630768731,-9.544251551995205e-8,-1.9928314600981714e-8,0.930332371927374,2.0
8.638000000000531,238323.5414079015,297.48804011842503,6.05261559831028,362151.21407777746,3.98946111162086e-8,2.4146674553048684e-7,0.48848394266607936,0.5313267670470916,0.327442988450765,0.3005449309806749,-1.3658031644210732e-7,-2.7145645471763635e-8,0.9303168256698359,2.0
8.638400000000532,238335.79334386915,297.48968555136923,6.052910677579469,362149.5429538223,3.988230183821097e-8,2.4140401064295446e-7,0.4886246009915748,0.531454774825659,0.32853122306483623,0.29441120718015557,-1.7747203626081255e-7,-3.443719745726921e-8,0.930296243678496,2.0
8.638800000000533,238349.33940370652,297.49150478493186,6.053236924912769,362147.69531560794,3.986706135824278e-8,2.413247679014782e-7,0.48876570817195875,0.5315801117556425,0.3295883929564486,0.28817737748964234,-2.1873686702687416e-7,-4.179784758314424e-8,0.9302705690083153,2.0
8.639200000000534,238364.3527960498,297.4935210810038,6.053598511918478,362145.6475380437,3.984886356014446e-8,2.4122902114933296e-7,0.48890724952008485,0.5317027363681918,0.3306074760586012,0.28184452297449203,-2.6007246648776543e-7,-4.921869119976894e-8,0.9302397467580004,2.0
8.639600000000534,238380.91494194837,297.4957453744183,6.053997399565366,362143.3885155648,3.982768640528297e-8,2.41116709928288e-7,0.48904920631645027,0.5318226075186374,0.3315768960258115,0.275414674260038,-3.0155928576657594e-7,-5.668581781714701e-8,0.9302037267032691,2.0
8.640000000000535,238399.0635733767,297.49818267979447,6.054434496312651,362140.91314176796,3.980351490589074e-8,2.409877737207197e-7,0.4891915539281512,0.5319396855259245,0.3324806142979532,0.2688928369674368,-3.450928525449053e-7,-6.418337659094286e-8,0.9301624681932513,2.0
8.640400000000536,238417.21914818377,297.5006192865067,6.054871751358528,362138.4380606799,3.9776339704010214e-8,2.4084063564625205e-7,0.4893342605770558,0.5320539321840114,0.3333027083024176,0.2622791980011685,-3.8893082578327477e-7,-7.169318706167469e-8,0.930115942191548,2.0
8.640800000000537,238436.78114930732,297.50324464559066,6.055342878480066,362135.7712467927,3.97461603562414e-8,2.406766290600931e-7,0.4894772884231221,0.5321653075632083,0.33402919780442303,0.2555697624364057,-4.306041205353876e-7,-7.919645017030904e-8,0.9300641243075358,2.0
8.641200000000538,238458.13778260624,297.50611085702155,6.0558572271455375,362132.85977746465,3.9712982543873966e-8,2.4049615234982374e-7,0.48962059295583715,0.5322737792830976,0.3346440260213329,0.2487752814738019,-4.7172912528944964e-7,-8.667208434189196e-8,0.930007011030017,2.0
8.641600000000539,238481.2364255489,297.5092108584832,6.056413530004958,362129.71082652727,3.9676822688767886e-8,2.402992457598615e-7,0.4897641233758944,0.5323793170974085,0.33513424891390936,0.24190882781493117,-5.13018793831124e-7,-9.40978466095319e-8,0.9299446103742248,2.0
8.64200000000054,238505.75795855987,297.51250182186845,6.057004101449577,362126.3678983495,3.963770426658634e-8,2.4008573731475884e-7,0.4899078243490966,0.5324819031179994,0.33549177994686086,0.2349744498778732,-5.544220777488383e-7,-1.0146010034396466e-7,0.9298769559678838,2.0
8.64240000000054,238531.6235073664,297.5159731616916,6.0576270418879945,362122.8417455637,3.9595654608492715e-8,2.3985570809766245e-7,0.49005163818142994,0.5325815155873734,0.3357132523797572,0.22797450975335262,-5.963323702663982e-7,-1.087534628016303e-7,0.9298040769870323,2.0
8.642800000000541,238558.15546751715,297.5195339386364,6.058266032037092,362119.22474343097,3.9550701496345037e-8,2.396086714185457e-7,0.49019550647191357,0.532678124583464,0.3357988602651776,0.22091001111588757,-6.397408517014695e-7,-1.159819842089617e-7,0.9297259883489415,2.0
8.643200000000542,238584.46029777848,297.52306423314155,6.058899552037694,362115.63870506,3.9502869021125545e-8,2.3934391541630127e-7,0.4903393724057958,0.5327716982365179,0.33575601214434847,0.21376866140107384,-6.820409017825417e-7,-1.231548841103421e-7,0.9296426971255708,2.0
8.643600000000543,238612.09525668152,297.5267730403301,6.059565106576803,362111.8713352644,3.945217758905676e-8,2.390630386971197e-7,0.49048318255505347,0.5328621999371705,0.3355912599564171,0.20654588209867983,-7.222293812250003e-7,-1.3028271254371682e-7,0.9295541948691248,2.0
8.644000000000544,238641.06762247198,297.5306589002905,6.060262857625618,362107.92349385604,3.939864285109057e-8,2.3876613191132127e-7,0.49062688596362636,0.5329495933653439,0.33531044611964367,0.19924396262657706,-7.622027318147698e-7,-1.3737322233037393e-7,0.9294604673608989,2.0
8.644400000000545,238671.38377129886,297.53472473293743,6.060992970026734,362103.7927427015,3.9342279011192464e-8,2.384532765116679e-7,0.4907704342757324,0.5330338434067713,0.33491959344575145,0.1918655231815263,-8.019649619583226e-7,-1.444292127955285e-7,0.9293614958773865,2.0
8.644800000000545,238703.06247763467,297.53897330419125,6.061755897286366,362099.4763351814,3.928309948085415e-8,2.3812455994175462e-7,0.4909137816613361,0.5331149167552046,0.33442434509666896,0.1844176023644035,-8.41441183945287e-7,-1.5144858744093484e-7,0.9292572582823183,2.0
8.645200000000546,238736.16445985297,297.5434127572613,6.062553101702306,362094.96599806537,3.9221120141239716e-8,2.3778012356451164e-7,0.4910568843534292,0.53319278484866,0.33382838151843314,0.17691052648148342,-8.825546213811124e-7,-1.5843098660686615e-7,0.9291477347095863,2.0
8.645600000000547,238769.0766664934,297.54782675869023,6.063345735699239,362090.4815189728,3.9156354691568656e-8,2.3741851624464973e-7,0.49119969980248096,0.5332674209774678,0.3331344515862674,0.16934197197828793,-9.236597133991493e-7,-1.65378471566942e-7,0.9290329041661122,2.0
8.646000000000548,238803.2620909686,297.55241151698766,6.0641690329620035,362085.8235565637,3.908881736398616e-8,2.3704119579379232e-7,0.4913421870178607,0.5333387951320617,0.3323451716219267,0.16170418703981065,-9.623752220977059e-7,-1.7229279107872526e-7,0.9289127352375625,2.0
8.646400000000549,238839.1383898876,297.5572223108174,6.065033048021977,362080.93576142803,3.9018520458705676e-8,2.3664861606697156e-7,0.4914843045845302,0.5334068766581432,0.3314570295313373,0.15399895495740215,-1.0003331232463703e-6,-1.791735578058861e-7,0.9287871938082356,2.0
8.64680000000055,238876.79105779584,297.56226859065333,6.065939828870677,362075.80801639456,3.8945478517741453e-8,2.3624092929519523e-7,0.49162600916827254,0.5334716358861242,0.3304645678201759,0.14623047562534128,-1.0379935778428591e-6,-1.8601230693714003e-7,0.9286562483513987,2.0
8.64720000000055,238916.20546806813,297.56755098244264,6.066889037369923,362070.4403477075,3.8869710613155964e-8,2.3581822120469727e-7,0.4917672548504748,0.5335330454772688,0.3293613444466915,0.13840489364396524,-1.0754272289057059e-6,-1.9279682302209268e-7,0.9285198734338501,2.0
8.647600000000551,238957.34478318258,297.5730645491527,6.0678797863698435,362064.8377721005,3.879124105932378e-8,2.3538058751207066e-7,0.49190799287101805,0.5335910807795512,0.3281403371951119,0.13052895711138984,-1.1126041098178257e-6,-1.9951338261264586e-7,0.9283780509090505,2.0
8.648000000000552,239000.15014822746,297.5788014029402,6.068910658480657,362059.0083047557,3.871009990706585e-8,2.34928137916843e-7,0.492048171293307,0.5336457200137172,0.3267939004855509,0.12260921576301934,-1.1517866386403302e-6,-2.0615304447278275e-7,0.9282307709955573,2.0
8.648400000000553,239042.59282091307,297.5844896480302,6.069932795951838,362053.2282308285,3.862631862374555e-8,2.344591582011584e-7,0.49218773522282677,0.5336969432229368,0.3253167569753772,0.11464505735976319,-1.1907982875605543e-6,-2.1270833459183756e-7,0.928078030297985,2.0
8.648800000000554,239086.4385060154,297.5903623512877,6.070988702379066,362047.25980512815,3.853993323939238e-8,2.3397549928679457e-7,0.4923266284887342,0.5337447273580194,0.3237059776699169,0.10662880309630254,-1.2268369851295152e-6,-2.1917387644871645e-7,0.9279198205219292,2.0
8.649200000000555,239132.0399392211,297.5964697215467,6.072086888603374,362041.0527597532,3.845097952258658e-8,2.334776886130548e-7,0.49246479255636644,0.533789049133393,0.3219547034112474,0.09856545810330805,-1.2620418826307755e-6,-2.2554439890404378e-7,0.9277561353203337,2.0
8.649600000000556,239179.3049086568,297.60279988813,6.073225136563529,362034.6192819146,3.835949772026914e-8,2.3296586578068995e-7,0.49260216622548086,0.5338298880865836,0.3200574098882346,0.09046244306721862,-1.2968727767801476e-6,-2.3180816305821153e-7,0.9275869763020989,2.0
8.650000000000556,239228.13022755188,297.60933903130035,6.0744009612874175,362027.97341689403,3.826553299214001e-8,2.3244019039163067e-7,0.49273868628176987,0.5338672269692654,0.3180101684550818,0.08232732969722649,-1.3312783500534017e-6,-2.3795369923416012e-7,0.9274123528276272,2.0
8.650400000000557,239278.4071051078,297.6160712956273,6.07561173585507,362021.13094956457,3.8169134760881814e-8,2.3190084310064723e-7,0.4928742881686039,0.5339010517398801,0.3158103651170838,0.07416699220536892,-1.3657194275124244e-6,-2.43971743801683e-7,0.9272322810705791,2.0
8.650800000000558,239329.58022156695,297.6229201491394,6.076844075164134,362014.1691078461,3.8070355597098664e-8,2.3134761484962073e-7,0.4930089063461056,0.533931351503614,0.3134560527633855,0.06599113445516441,-1.401954117078244e-6,-2.4985733194412023e-7,0.927046783528019,2.0
8.651200000000559,239379.96986800717,297.6296641454186,6.078057547127047,362007.31385323114,3.796924889532652e-8,2.3077927980698463e-7,0.4931424755507999,0.5339581184146301,0.3109513894757837,0.05779592170963215,-1.4367512894548336e-6,-2.556080917839226e-7,0.9268558868446948,2.0
8.65160000000056,239431.82137997405,297.6366037933122,6.079306223401866,362000.25971926085,3.7865869123671526e-8,2.3019821381805686e-7,0.4932749323157848,0.5339813409567278,0.3082979692093344,0.04957837518211397,-1.4682889051952547e-6,-2.612254036834523e-7,0.9266596071770445,2.0
8.65200000000056,239485.06145928617,297.6437289424341,6.08058833699016,361993.0169364928,3.7760268572379756e-8,2.2960464868282843e-7,0.4934062129673195,0.5340010091012917,0.30549457835407706,0.041343989966714324,-1.4992436153005357e-6,-2.6670858998430665e-7,0.9264579629791495,2.0
8.652400000000561,239539.60185865144,297.6510234276907,6.081901739095548,361985.60082012654,3.765250225168408e-8,2.2899881892581643e-7,0.49353625333640416,0.5340171152952106,0.30254011570188244,0.0330982176367431,-1.5295931218642848e-6,-2.720513639140164e-7,0.9262509774822374,2.0
8.652800000000562,239595.35261329805,297.6584797914604,6.083244288093759,361978.0201260213,3.754262748124854e-8,2.28380974185337e-7,0.49366498888867494,0.5340296541259769,0.29943402756641385,0.024845168459498926,-1.5592993740406573e-6,-2.772493892662197e-7,0.9260386780718429,2.0
8.653200000000563,239652.23300394684,297.66608723797356,6.084614040162003,361970.28582995967,3.7430702740271105e-8,2.277513794265839e-7,0.49379235494195395,0.5340386212967453,0.2961757441399672,0.016585204264770007,-1.5883275785976141e-6,-2.82300452676923e-7,0.925821094214795,2.0
8.653600000000564,239710.17139532047,297.6738351006154,6.0860092643445585,361962.40849780367,3.7316787119107004e-8,2.271103121224589e-7,0.49391828627667994,0.5340440126422288,0.29276335424083344,0.008319705730000739,-1.6192672459305885e-6,-2.872072696189757e-7,0.9255982565165091,2.0
8.654000000000565,239766.78818881162,297.68140207048015,6.087372640344352,361954.71401336,3.7200936924575925e-8,2.2645596562983944e-7,0.49404271710670605,0.534045824303089,0.28919742301115353,4.436945605956408e-5,-1.6496181085877004e-6,-2.9197139106281745e-7,0.9253701972328736,2.0
8.654400000000566,239824.2350777815,297.68907998459105,6.088756005682704,361946.90671509644,3.708321000625675e-8,2.2579061763558875e-7,0.49416558298727914,0.5340440427754525,0.28548071263105623,-0.008250402406069718,-1.6762339185695707e-6,-2.965938094790287e-7,0.9251369281562961,2.0
8.654800000000566,239882.9469749349,297.6969269700713,6.090169833392566,361938.92749636207,3.69636618769927e-8,2.2511497849498378e-7,0.49428681902527927,0.5340386549646647,0.28160984142640755,-0.016559706904935724,-1.7016002000601055e-6,-3.010749174112399e-7,0.9248984624335223,2.0
8.655200000000567,239942.8764662855,297.7049341740766,6.091612968091013,361930.78471317736,3.684235007232776e-8,2.2442933747554066e-7,0.4944063586897079,0.5340296544705221,0.27758056616328924,-0.024881332341668772,-1.7262444948042588e-6,-3.0540813066040345e-7,0.9246548289003328,2.0
8.655600000000568,240003.95162814204,297.7130913876514,6.093083674573185,361922.4885934492,3.671933537246438e-8,2.2373398289914037e-7,0.4945241337006069,0.5340170366353781,0.27338912769305157,-0.03320978452008618,-1.75015483012367e-6,-3.0958489305597343e-7,0.9244060634117214,2.0
8.656000000000569,240066.0857236365,297.7213900326622,6.094579880464908,361914.04863390175,3.659468215788298e-8,2.2302921361144173e-7,0.49464007448357444,0.5340007993618463,0.2690332927167515,-0.04153874789055991,-1.773301364032227e-6,-3.135965345538992e-7,0.9241522098647581,2.0
8.65640000000057,240129.18341912952,297.7298173763249,6.096099290106256,361905.47778414114,3.646845814482126e-8,2.223153418079146e-7,0.4947541106783913,0.5339809433379056,0.26451113082896205,-0.049862141314414986,-1.7956452831989221e-6,-3.1743542656732265e-7,0.9238933200125672,2.0
8.65680000000057,240193.15003930405,297.73835522693093,6.097639593713548,361896.7931204031,3.634073381662912e-8,2.215926973848826e-7,0.4948661709830982,0.5339574712535071,0.2598203322319267,-0.05817757777834017,-1.819968400572603e-6,-3.211030441909196e-7,0.9236294526023205,2.0
8.657200000000572,240255.34197775362,297.746655871998,6.0991371615377314,361888.3496555946,3.6211575709468524e-8,2.208593670874565e-7,0.4949761836465654,0.5339303852114862,0.2549625420413205,-0.0664924023227475,-1.8435768862755373e-6,-3.2460379499778806e-7,0.9233606676506338,2.0
8.657600000000572,240318.1375044402,297.75503707689063,6.1006492636302685,361879.82424485934,3.608105078063089e-8,2.2011783587586216e-7,0.4950840790303425,0.5338996816588135,0.24994266406927024,-0.07481733412222434,-1.8630901527607877e-6,-3.2794077842714847e-7,0.9230870114599636,2.0
8.658000000000573,240382.01347130717,297.7635595759857,6.1021873667763185,361871.15436056163,3.5949223086726805e-8,2.1936889496524788e-7,0.4951897878665147,0.53386535747629,0.24475904268620907,-0.08314424176718185,-1.8811922755556635e-6,-3.311137823426929e-7,0.9228085318390871,2.0
8.658400000000574,240446.905290158,297.77221460072997,6.103749914907717,361862.3488840498,3.581615975475674e-8,2.1861288205541763e-7,0.4952932400581897,0.5338274128740227,0.23940973425007328,-0.09146682042135049,-1.898456930850538e-6,-3.341163110399517e-7,0.9225252864669892,2.0
8.658800000000575,240512.7250180643,297.7809933864656,6.1053348064190125,361853.4174951881,3.5681930037894844e-8,2.1785012942056745e-7,0.49539436486715316,0.5337858497190325,0.23389365283368968,-0.09978273851414622,-1.914878696684349e-6,-3.3694400321091524e-7,0.9222373395648409,2.0
8.659200000000576,240579.38565427886,297.78988328284765,6.106939940757524,361844.37279496173,3.5546604552188005e-8,2.1708097909807015e-7,0.49549309127570845,0.5337406710460062,0.2282105528687271,-0.10809090792056199,-1.930428398592207e-6,-3.395960906176364e-7,0.9219447604771926,2.0
8.659600000000577,240646.82046524397,297.79887128565395,6.108563688921758,361835.2269578241,3.5410253165400734e-8,2.1630578670169368e-7,0.49558934823762846,0.5336918790118854,0.2223600849494189,-0.11639215700821273,-1.945078671899601e-6,-3.4207081079753437e-7,0.9216476192139098,2.0
8.660000000000577,240714.95348719304,297.8079523490352,6.110204249156601,361825.98642591597,3.527294790354998e-8,2.1552491616055047e-7,0.49568306438806253,0.5336394777696231,0.21634149687592127,-0.12467994248557016,-1.9588095880481964e-6,-3.4436325494825444e-7,0.9213459930966844,2.0
8.660400000000578,240783.70452270395,297.8171157839327,6.111859690405747,361816.662076002,3.513476256144213e-8,2.1473873903125513e-7,0.4957741682574536,0.5335834732647573,0.21015494844512986,-0.13295125477193812,-1.971597690637955e-6,-3.464691917705994e-7,0.9210399662315492,2.0
8.66080000000058,240852.99449754215,297.82634487961275,6.113528075471046,361807.2693233235,3.49957725501335e-8,2.139476380080401e-7,0.49586258856327226,0.5335238733608764,0.20380100584081207,-0.14120041185372564,-1.9868753205175844e-6,-3.483922237884291e-7,0.9207296294807152,2.0
8.66120000000058,240919.48761220457,297.8352012647252,6.115129115908218,361798.255843477,3.485604878241139e-8,2.1314923877484106e-7,0.49594825486377375,0.5334606870067433,0.197284414789326,-0.14943242185625155,-2.0008287983390915e-6,-3.5013348039443084e-7,0.9204150776265274,2.0
8.66160000000058,240986.71680357467,297.8441556897449,6.116747879813148,361789.14258468937,3.471566576581795e-8,2.1234697496936883e-7,0.4960310995412489,0.5333939190565009,0.19061039206283936,-0.15765276066603387,-2.0099126579209976e-6,-3.5169447781481974e-7,0.9200963942531248,2.0
8.662000000000582,241054.73869817995,297.85321101527245,6.118385705517357,361779.9254294333,3.457469320015953e-8,2.1154130864850426e-7,0.49611105570924174,0.5333235754792358,0.18377902990996858,-0.16585512913003686,-2.017968534286203e-6,-3.530780360067882e-7,0.9197736670725105,2.0
8.662400000000583,241123.46710491588,297.86235882084253,6.120040534114981,361770.61373580445,3.443320333701252e-8,2.1073260014193987e-7,0.4961880565470161,0.5332496652699729,0.1767903330424362,-0.17403160933803172,-2.0251483256811845e-6,-3.542765299418684e-7,0.9194469937218601,2.0
8.662800000000583,241192.76396680844,297.87158228824586,6.12170904986024,361761.2250248183,3.429127197620604e-8,2.099211899879593e-7,0.4962620351748339,0.5331722012539364,0.16964429809118078,-0.18217242974324185,-2.0315899153339577e-6,-3.55281309395646e-7,0.9191164842298382,2.0
8.663200000000584,241262.35435182403,297.8808411049404,6.123384613061548,361751.7993724511,3.4148978289496006e-8,2.091073282096727e-7,0.49633292504457327,0.5330912004258122,0.16234251948333198,-0.19026954102081797,-2.0370643216359007e-6,-3.5608558364247277e-7,0.918782261431608,2.0
8.663600000000585,241332.2758900285,297.8901413100948,6.125068135292111,361742.33089703927,3.400640350929206e-8,2.082915385306506e-7,0.49640066046497455,0.5330066823793549,0.15488702344707544,-0.1983177650531145,-2.04137665317861e-6,-3.5668496267939416e-7,0.9184444568404299,2.0
8.664000000000586,241402.4104648106,297.8994698510657,6.126756786869416,361732.833573126,3.386363031935249e-8,2.0747422688712981e-7,0.49646517657237543,0.5329186693493752,0.14727994651692775,-0.20631037395627858,-2.044664038627245e-6,-3.570752609224662e-7,0.9181032111682307,2.0
8.664400000000587,241472.63418506127,297.9088072611446,6.128447568839715,361723.3264487424,3.3720743300554086e-8,2.066558072997488e-7,0.49652640959730004,0.5328271867335437,0.1395240764992555,-0.2142392797301929,-2.0469016040043353e-6,-3.572512749414304e-7,0.9177586752775717,2.0
8.664800000000588,241542.81720627294,297.91813582079834,6.130137352494327,361713.8274481797,3.3577829299399346e-8,2.0583670560392635e-7,0.49658429703735923,0.5327322636639418,0.13162260869914538,-0.2220962783563446,-2.0480675685584954e-6,-3.5720854966575015e-7,0.9174110114967612,2.0
8.665200000000588,241612.82294464187,297.92744081643986,6.131822867742638,361704.35244216444,3.3434976460821486e-8,2.05017353244902e-7,0.49663877773560056,0.5326339320481184,0.1235783798640412,-0.22987765736166885,-2.048145248436579e-6,-3.569461549092372e-7,0.9170603916788864,2.0
8.66560000000059,241682.5268939591,297.93670348955203,6.133501105067849,361694.919961545,3.3292272375471956e-8,2.0419818940517708e-7,0.49668979172823213,0.532532224395852,0.1153944598347075,-0.23758136342906241,-2.0471113611215758e-6,-3.5646313293512954e-7,0.9167069928589039,2.0
8.66600000000059,241751.80509267483,297.94590544595155,6.135169069626478,361685.54824154807,3.314980595447338e-8,2.0337966415600474e-7,0.4967372805166904,0.5324271761309737,0.10707453117948366,-0.2451975435282517,-2.044949644647199e-6,-3.557546261881539e-7,0.9163510021883189,2.0
8.666400000000591,241820.51220481467,297.95503154712003,6.136823284518024,361676.25377620815,3.300766867452143e-8,2.0256222968945932e-7,0.4967811872035007,0.5323188271024092,0.0986221831735857,-0.2527166517271102,-2.0416868477089904e-6,-3.5481513037217237e-7,0.9159926205389338,2.0
8.666800000000592,241888.45683820278,297.96405531473704,6.1384591360874,361667.06325941597,3.2865953850175644e-8,2.0174631467783755e-7,0.4968214563105409,0.5322072206568569,0.09004077084772046,-0.26013136339930754,-2.0406071140604063e-6,-3.536480965975031e-7,0.915632061217602,2.0
8.667200000000593,241952.17522069896,297.97251295968283,6.139993209639116,361658.44807823404,3.272475019724343e-8,2.00929743998211e-7,0.49685803447480303,0.53209240216707,0.08133859514527562,-0.26744558698615983,-2.0385179979062943e-6,-3.5226106726183674e-7,0.9152695451721254,2.0
8.667600000000593,242014.72696708408,297.9808157514509,6.141499195447039,361649.99063460086,3.2584144996366175e-8,2.001155002795125e-7,0.49689087337917376,0.5319744109299487,0.07252676956593058,-0.27467195535952,-2.0314948232029973e-6,-3.506624218490056e-7,0.914905274423433,2.0
8.668000000000594,242076.68339294923,297.9890395234857,6.142990848413657,361641.6136825612,3.2444220259764226e-8,1.993045481396486e-7,0.4969199270777425,0.5318532867471295,0.06360767153528618,-0.28180210166181346,-2.0227309621271727e-6,-3.488579784884565e-7,0.9145394537372645,2.0
8.668400000000595,242137.9311502521,297.9971653634185,6.14446541899779,361633.33548704634,3.230505861357541e-8,1.9849731550981077e-7,0.496945150771587,0.5317290722731801,0.054584326389245916,-0.28883034250164497,-2.012890308244909e-6,-3.468459477951379e-7,0.914172299405582,2.0
8.668800000000596,242198.3537383447,298.0051800256615,6.145920114159551,361625.17011377146,3.2166743501528116e-8,1.9769423589305267e-7,0.4969665010503662,0.5316018124687291,0.0454602069628127,-0.2957539942244126,-2.0019664169597597e-6,-3.4462754485399224e-7,0.9138040376170633,2.0
8.669200000000597,242257.845978347,298.013071283298,6.1473524108622515,361617.13046565454,3.2029356577692216e-8,1.9689574237624296e-7,0.4969839359402725,0.5314715518236556,0.03623833343535139,-0.30257456141440187,-1.9899488762538863e-6,-3.4220578760485575e-7,0.913434897609815,2.0
